file_idx,tmp_idx,date,time [m],is forecast,flux [L/m^2h],flux at 20° [L/m^2h],d/dt flux at 20°,flux at 20° min [L/m^2h],res tot est [1/m],res tot est at 20° [1/m],TMP est [kPa],increased TMP,decreased TMP,viscosity permeate [Pa s],k(n=0),k(n=1),k(n=1.5),k(n=2),is flux at 20° steady,initial feed concentration [g/L],initial retentate concentration [g/L],initial permeate concentration [g/L],"is TMP in [-inf, 100)","is TMP in [100, 200)","is TMP in [200, 300)","is TMP in [300, 400)","is TMP in [400, inf)"
0,3,2023-11-08,33.0,0.0,446.9606060606061,361.62994474074816,0.1365300870076566,361.5898053796696,2879914184674.102,2879577977023.5747,289.72326331372864,0.0,0.0,0.000810283648388,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,2023-11-08,34.0,1.0,,361.5730904074327,-0.0568543333154707,361.5898053796696,,2880030766488.4355,289.72326331372864,0.0,0.0,0.0008084284726102,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,2023-11-08,35.0,1.0,,361.5967658864981,0.023675479065389,361.5898053796696,,2879842197025.0103,289.72326331372864,0.0,0.0,0.0008065732968324,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,2023-11-08,36.0,1.0,,361.5869068612261,-0.0098590252719645,361.5898053796696,,2879920718775.828,289.72326331372864,0.0,0.0,0.0008047181210545,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,2023-11-08,37.0,1.0,,361.59101239079297,0.004105529566857,361.5898053796696,,2879888019955.184,289.72326331372864,0.0,0.0,0.0008028629452767,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,2023-11-08,38.0,1.0,,361.5893027519028,-0.0017096388901904,361.5898053796696,,2879901636421.491,289.72326331372864,0.0,0.0,0.0008010077694989,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,2023-11-08,39.0,1.0,,361.59001468567095,0.0007119337681729,361.5898053796696,,2879895966189.6245,289.72326331372864,0.0,0.0,0.0007991525937211,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,2023-11-08,40.0,1.0,,361.589718219737,-0.0002964659339568,361.5898053796696,,2879898327404.572,289.72326331372864,0.0,0.0,0.0007972974179432,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,2023-11-08,41.0,1.0,,361.58984167511153,0.0001234553745348,361.5898053796696,,2879897344138.7666,289.72326331372864,0.0,0.0,0.0007954422421654,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,2023-11-08,42.0,1.0,,361.5897902653954,-5.140971609307599e-05,361.5898053796696,,2879897753593.648,289.72326331372864,0.0,0.0,0.0007935870663876,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,2023-11-08,43.0,1.0,,361.5898116736081,2.140821266038984e-05,361.5898053796696,,2879897583087.009,289.72326331372864,0.0,0.0,0.0007917318906098,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,2023-11-08,44.0,1.0,,361.5898027587258,-8.914882300814497e-06,361.5898053796696,,2879897654089.9736,289.72326331372864,0.0,0.0,0.000789876714832,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,2023-11-08,45.0,1.0,,361.58980647109206,3.712366265062883e-06,361.5898053796696,,2879897624522.6724,289.72326331372864,0.0,0.0,0.0007880215390541,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,2023-11-08,46.0,1.0,,361.5898049251756,-1.5459164615094778e-06,361.5898053796696,,2879897636835.1904,289.72326331372864,0.0,0.0,0.0007861663632763,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,2023-11-08,47.0,1.0,,361.5898055689315,6.437559250116465e-07,361.5898053796696,,2879897631707.9688,289.72326331372864,0.0,0.0,0.0007843111874985,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,2023-11-08,48.0,1.0,,361.5898053008564,-2.6807509811987984e-07,361.5898053796696,,2879897633843.0645,289.72326331372864,0.0,0.0,0.0007824560117207,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,2023-11-08,49.0,1.0,,361.5898054124892,1.1163274393766188e-07,361.5898053796696,,2879897632953.9604,289.72326331372864,0.0,0.0,0.0007806008359429,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,2023-11-08,50.0,1.0,,361.5898053660027,-4.6486491100949934e-08,361.5898053796696,,2879897633324.2046,289.72326331372864,0.0,0.0,0.000778745660165,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,2023-11-08,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,2023-11-08,1.0,0.0,388.8717171717172,314.6554421635324,,310.18774120101114,2860563325458.3154,2858547721752.2324,250.2481261948346,0.0,1.0,0.0008098701848267,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,2.0,0.0,388.7616161616161,314.05302714986385,-0.6024150136685762,310.18774120101114,2866954763778.5967,2864030974311.5205,250.2481261948346,0.0,0.0,0.0008082935544442,1.5801859325059588e-06,0.0004962621755631,0.0087945306553032,0.1558526384955771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,3.0,0.0,389.2,313.35946427971226,-0.6935628701515952,310.18774120101114,2869322311434.845,2870369973988.1777,250.2481261948346,0.0,0.0,0.0008067169240617,2.2269216666229744e-06,0.0006978269804458,0.0123529068014024,0.2186706887524437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,4.0,0.0,389.7484848484849,313.21777152135,-0.1416927583622396,310.18774120101114,2870895190915.5083,2871668465568.521,250.2481261948346,0.0,0.0,0.0008051402936792,4.766591013688558e-07,0.0001492981015061,0.0026422717583436,0.0467628186461159,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,5.0,0.0,390.95353535353536,313.91870054301774,0.7009290216677186,310.18774120101114,2867661596288.8657,2865256500417.534,250.2481261948346,0.0,0.0,0.0008035636632968,-1.9064224774484512e-06,-0.0005984616668066,-0.0106033947962849,-0.187868308768742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,6.0,0.0,390.8444444444444,313.2972551494351,-0.6214453935826327,310.18774120101114,2874101130342.5347,2870939922229.729,250.2481261948346,0.0,0.0,0.0008019870329143,2.0360914676003832e-06,0.0006379018680323,0.0112909937999524,0.1998529043092434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,7.0,0.0,393.25555555555553,314.2571425758123,0.959887426377179,310.18774120101114,2862106197416.806,2862170736872.016,250.2481261948346,0.0,0.0,0.0008004104025318,-2.38846818516825e-06,-0.0007505931870042,-0.013305990123108,-0.2358792701848155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,8.0,0.0,393.25555555555553,313.4099078672659,-0.8472347085464094,310.18774120101114,2867755036694.822,2869907985533.251,250.2481261948346,0.0,0.0,0.0007988337721493,2.676888581132561e-06,0.0008389634035836,0.0148524937318095,0.2629394430211727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,9.0,0.0,394.3515151515151,313.8236898388189,0.4137819715530213,310.18774120101114,2865440553043.4604,2866123962137.696,250.2481261948346,0.0,0.0,0.0007972571417669,-1.155533062366341e-06,-0.0003626336493625,-0.0064240803265621,-0.1138030299026735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,10.0,0.0,394.3515151515151,313.55805416372453,-0.2656356750943587,310.18774120101114,2871118385503.1865,2868552044476.7607,250.2481261948346,0.0,0.0,0.0007956805113844,8.016416044560054e-07,0.0002513611816299,0.004450995852846,0.0788163230041694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,11.0,0.0,395.4474747474748,313.63255892273463,0.0745047590100966,310.18774120101114,2868845828438.436,2867870607640.2417,250.2481261948346,0.0,0.0,0.0007941038810019,-2.1987481379166054e-07,-6.895990049213827e-05,-0.0012212573679568,-0.0216280700544064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,12.0,0.0,395.33838383838383,312.70463697859327,-0.9279219441413602,310.18774120101114,2875346239023.402,2876380747098.0376,250.2481261948346,0.0,0.0,0.0007925272506194,3.770314433243233e-06,0.0011789948061424,0.0208487034745285,0.3686771428544298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,13.0,0.0,396.8727272727273,313.0293274707679,0.324690492174625,310.18774120101114,2869939280689.368,2873397213612.5244,250.2481261948346,0.0,0.0,0.0007909506202369,-1.166107717306719e-06,-0.0003650259145069,-0.0064582702113661,-0.1142638165275265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,14.0,0.0,397.85858585858585,313.159171772101,0.1298443013330938,310.18774120101114,2868545799293.5947,2872205825055.891,250.2481261948346,0.0,0.0,0.0007893739898545,-4.4558138088578674e-07,-0.0001395378961952,-0.0024693050168388,-0.0436975720033296,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,15.0,0.0,397.0919191919192,312.245216465966,-0.9139553061349944,310.18774120101114,2879836056629.66,2880612896215.644,250.2481261948346,0.0,0.0,0.000787797359472,4.556157705064031e-06,0.0014226384488707,0.0251386782146534,0.4442120504204681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,16.0,0.0,396.5434343434344,311.409189746086,-0.8360267198800102,310.18774120101114,2889602347431.4565,2888346352485.2896,250.2481261948346,0.0,0.0,0.0007862207290895,7.058007773457369e-06,0.002,0.0387863818853801,0.6844551276851198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,17.0,0.0,397.96868686868686,311.74243954530493,0.3332497992189474,310.18774120101114,2885039211472.639,2885258736813.055,250.2481261948346,0.0,0.0,0.000784644098707,-2.2056261444566906e-06,-0.0006875872749978,-0.0121401987167371,-0.2143501345081331,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,18.0,0.0,401.2565656565656,313.3855049694065,1.6430654241015643,310.18774120101114,2867160476039.0195,2870131461317.313,250.2481261948346,0.0,0.0,0.0007830674683246,-5.23179440172889e-06,-0.0016395685304819,-0.0290247860124245,-0.513817011857025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,19.0,0.0,398.7353535353535,310.70661490357423,-2.678890065832263,310.18774120101114,2891110563365.5166,2894877528155.1304,250.2481261948346,0.0,0.0,0.0007814908379421,5e-05,0.002,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,20.0,0.0,399.0646464646464,310.302601681533,-0.4040132220412147,310.18774120101114,2894564611851.501,2898646651556.6963,250.2481261948346,0.0,0.0,0.0007799142075596,3.653037376895502e-05,0.002,0.1996789301507202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,21.0,0.0,400.0505050505051,310.47978435393964,0.1771826724066159,310.18774120101114,2893280325679.7324,2896992469912.78,250.2481261948346,0.0,0.0,0.0007783375771771,-6.293722106134619e-06,-0.0019540734822962,-0.0344316278166779,-0.6067003133951069,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,22.0,0.0,400.9272727272728,310.7830965483846,0.3033121944449704,310.18774120101114,2892812949149.401,2894165118125.959,250.2481261948346,0.0,0.0,0.0007767609467947,-5.274712986665478e-06,-0.0016392916353998,-0.028899139914907,-0.5094641305954388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,23.0,0.0,402.24242424242425,311.354294547565,0.5711979991804128,310.18774120101114,2889219146038.0605,2888855599825.678,250.2481261948346,0.0,0.0,0.0007751843164122,-5.050941666467903e-06,-0.001572632379364,-0.0277494668482421,-0.489645845059542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,24.0,0.0,401.3656565656565,310.2997435380266,-1.054551009538443,310.18774120101114,2901431691259.07,2898673350734.7554,250.2481261948346,0.0,0.0,0.0007736076860297,5e-05,0.002,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,25.0,0.0,401.2565656565656,309.6531743563047,-0.6465691817218726,310.18774120101114,2908147384524.448,2904725905695.1875,250.2481261948346,0.0,0.0,0.0007720310556472,-1.2614263779195757e-05,-0.002,-0.0687345688876045,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,26.0,0.0,403.4484848484848,310.757481136346,1.10430678004127,310.18774120101114,2898266334753.059,2894403681109.986,250.2481261948346,0.0,0.0,0.0007704544252647,-2.00710406934178e-05,-0.002,-0.1099517840078874,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,27.0,0.0,403.1202020202021,309.6630808162652,-1.0944003200807515,310.18774120101114,2906574461575.553,2904632980342.8813,250.2481261948346,0.0,0.0,0.0007688777948823,-2.1752995876461304e-05,-0.002,-0.1185368065405553,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,28.0,0.0,404.7636363636364,310.3641157013307,0.7010348850654964,310.18774120101114,2900721198511.432,2898072141171.9907,250.2481261948346,0.0,0.0,0.0007673011644998,-4.126300275349667e-05,-0.002,-0.2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,29.0,1.0,,310.1284495806268,-0.235666120703911,310.18774120101114,,2900274381630.593,250.2481261948346,0.0,0.0,0.0007657245341173,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,30.0,1.0,,310.2076731993522,0.0792236187253934,310.18774120101114,,2899533683538.12,250.2481261948346,0.0,0.0,0.0007641479037348,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,31.0,1.0,,310.18104068320946,-0.0266325161427403,310.18774120101114,,2899782640977.501,250.2481261948346,0.0,0.0,0.0007625712733524,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,32.0,1.0,,310.1899937066576,0.0089530234481571,310.18774120101114,,2899698944460.831,250.2481261948346,0.0,0.0,0.0007609946429699,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,33.0,1.0,,310.18698397868326,-0.0030097279743586,310.18774120101114,,2899727080087.021,250.2481261948346,0.0,0.0,0.0007594180125874,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,34.0,1.0,,310.18799575560223,0.0010117769189719,310.18774120101114,,2899717621703.811,250.2481261948346,0.0,0.0,0.0007578413822049,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,35.0,1.0,,310.18765562767624,-0.0003401279259946,310.18774120101114,,2899720801311.132,250.2481261948346,0.0,0.0,0.0007562647518225,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,36.0,1.0,,310.1877699681043,0.0001143404280696,310.18774120101114,,2899719732425.284,250.2481261948346,0.0,0.0,0.00075468812144,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,37.0,1.0,,310.1877315304093,-3.843769502509531e-05,310.18774120101114,,2899720091751.367,250.2481261948346,0.0,0.0,0.0007531114910575,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,38.0,1.0,,310.18774445196664,1.2921557356548874e-05,310.18774120101114,,2899719970957.106,250.2481261948346,0.0,0.0,0.000751534860675,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,39.0,1.0,,310.187740108141,-4.343825651176303e-06,310.18774120101114,,2899720011564.378,250.2481261948346,0.0,0.0,0.0007499582302925,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,40.0,1.0,,310.18774156840004,1.4602590567847074e-06,310.18774120101114,,2899719997913.476,250.2481261948346,0.0,0.0,0.0007483815999101,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,41.0,1.0,,310.1877410775064,-4.908936830361199e-07,310.18774120101114,,2899720002502.4844,250.2481261948346,0.0,0.0,0.0007468049695276,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,42.0,1.0,,310.1877412425295,1.6502315247635124e-07,310.18774120101114,,2899720000959.803,250.2481261948346,0.0,0.0,0.0007452283391451,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,43.0,1.0,,310.18774118705386,-5.547565251617925e-08,310.18774120101114,,2899720001478.4053,250.2481261948346,0.0,0.0,0.0007436517087626,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,44.0,1.0,,310.18774120570305,1.8649188859853894e-08,310.18774120101114,,2899720001304.0674,250.2481261948346,0.0,0.0,0.0007420750783802,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,45.0,1.0,,310.1877411994338,-6.269260666158516e-09,310.18774120101114,,2899720001362.6743,250.2481261948346,0.0,0.0,0.0007404984479977,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,46.0,1.0,,310.1877412015413,2.107526597683318e-09,310.18774120101114,,2899720001342.972,250.2481261948346,0.0,0.0,0.0007389218176152,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,47.0,1.0,,310.1877412008328,-7.08496372681111e-10,310.18774120101114,,2899720001349.596,250.2481261948346,0.0,0.0,0.0007373451872327,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,48.0,1.0,,310.187741201071,2.381739250267856e-10,310.18774120101114,,2899720001347.3687,250.2481261948346,0.0,0.0,0.0007357685568503,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,49.0,1.0,,310.1877412009909,-8.009237717487848e-11,310.18774120101114,,2899720001348.1177,250.2481261948346,0.0,0.0,0.0007341919264678,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,50.0,1.0,,310.18774120101784,2.6943780540023e-11,310.18774120101114,,2899720001347.8657,250.2481261948346,0.0,0.0,0.0007326152960853,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,2023-11-08,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,2023-11-08,1.0,0.0,289.4616161616162,221.6026452191093,,219.53148770932523,2922973555309.251,2921035124065.408,180.09508440902775,0.0,1.0,0.0007662817653865,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,2.0,0.0,290.4474747474748,222.1569142182234,0.5542689991140435,219.53148770932523,2918213911448.55,2913747305811.855,180.09508440902775,0.0,0.0,0.0007649263674416,-4.2776086954466144e-06,-0.0009503003480134,-0.0141641593982636,-0.211115792895174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,3.0,0.0,290.6666666666667,221.77446203745995,-0.3824521807634369,219.53148770932523,2921189435178.2896,2918772090906.872,180.09508440902775,0.0,0.0,0.0007635709694967,3.466807838496839e-06,0.0007688494433698,0.0114497781394703,0.1705111716911569,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,4.0,0.0,291.76262626262627,222.21043073681128,0.4359686993513207,219.53148770932523,2915391501724.9707,2913045567323.095,180.09508440902775,0.0,0.0,0.0007622155715518,-3.29581594002101e-06,-0.0007323646796613,-0.0109171584006834,-0.162739070923968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,5.0,0.0,291.54343434343434,221.52868237816463,-0.6817483586466437,219.53148770932523,2922780778012.407,2922010384036.0625,180.09508440902775,0.0,0.0,0.0007608601736068,6.955746952474715e-06,0.0015408974573376,0.0229344706540538,0.3413529834038755,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,6.0,0.0,291.8727272727273,221.38115339835568,-0.1475289798089534,219.53148770932523,2924693330496.2646,2923957619400.639,180.09508440902775,0.0,0.0,0.0007595047756619,1.6274318344863804e-06,0.0003602827365957,0.0053606046129411,0.0797598077770934,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,7.0,0.0,292.74949494949493,221.44995601643225,0.0688026180765746,219.53148770932523,2921147068558.859,2923049170634.2515,180.09508440902775,0.0,0.0,0.000758149377717,-7.31306003184422e-07,-0.0001619476822397,-0.0024099749923489,-0.0358633071089542,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,8.0,0.0,292.3111111111111,220.5913667503258,-0.8585892661064634,219.53148770932523,2930767504418.9287,2934426309636.47,180.09508440902775,0.0,0.0,0.0007567939797721,1.664761898402234e-05,0.002,0.054542481732904,0.8100823140119182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,9.0,0.0,292.2020202020201,220.0989394185904,-0.4924273317353993,219.53148770932523,2937121986809.374,2940991501280.035,180.09508440902775,0.0,0.0,0.0007554385818272,1.791337187736533e-05,0.002,0.0584930499004649,0.86778720320199,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,10.0,0.0,294.61313131313136,221.55221841214453,1.453278993554136,219.53148770932523,2918320620326.694,2921699971727.0312,180.09508440902775,0.0,0.0,0.0007540831838823,-1.4651711208022245e-05,-0.002,-0.0483172829534542,-0.719184892636383,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,11.0,0.0,294.8323232323232,221.55229751908635,7.910694182555744e-05,219.53148770932523,2921401968564.91,2921698928511.7173,180.09508440902775,0.0,0.0,0.0007527277859374,-7.97510919250861e-10,-1.766903764565869e-07,-2.629971396165519e-06,-3.914615885346911e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,12.0,0.0,293.5171717171717,220.3838584369261,-1.168439082160262,219.53148770932523,2939785305279.5474,2937189297173.8843,180.09508440902775,0.0,0.0,0.0007513723879925,2.8223962317642355e-05,0.002,0.092339529451988,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,13.0,0.0,294.2838383838384,220.53342935824057,0.1495709213144778,219.53148770932523,2937425403584.1177,2935197226808.263,180.09508440902775,0.0,0.0,0.0007500169900476,-3.0694168797616327e-06,-0.0006769090306239,-0.0100523481986918,-0.1492810698870516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,14.0,0.0,296.25656565656567,221.420106170946,0.8866768127054456,219.53148770932523,2923148121572.9707,2923443229546.068,180.09508440902775,0.0,0.0,0.0007486615921027,-9.57606337143183e-06,-0.002,-0.0315509611190318,-0.4694843509813595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,15.0,0.0,294.61313131313136,219.4924139644104,-1.927692206535653,219.53148770932523,2944785580755.851,2949118370786.982,180.09508440902775,0.0,0.0,0.0007473061941578,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,16.0,0.0,295.9282828282828,220.1466247573557,0.6542107929453493,219.53148770932523,2937025410819.0464,2940354461415.359,180.09508440902775,0.0,0.0,0.0007459507962129,-2.194430131224781e-05,-0.002,-0.0716786479590267,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,17.0,0.0,295.379797979798,219.67370391486284,-0.4729208424928686,219.53148770932523,2947835352626.083,2946684554113.477,180.09508440902775,0.0,0.0,0.000744595398268,5e-05,0.002,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,18.0,0.0,295.48989898989896,219.2373441235148,-0.4363597913480532,219.53148770932523,2952110745040.47,2952549497708.475,180.09508440902775,0.0,0.0,0.0007432400003231,-3.0864289103152e-05,-0.002,-0.1001908536228067,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,19.0,0.0,296.03737373737374,219.0779277771262,-0.159416346388582,219.53148770932523,2952034710377.355,2954697978197.733,180.09508440902775,0.0,0.0,0.0007418846023782,-7.323200437743271e-06,-0.0016043515765973,-0.0237464589706394,-0.3514780188269104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,20.0,0.0,297.79090909090905,220.0677382910855,0.9898105139592984,219.53148770932523,2940023039708.911,2941408474033.674,180.09508440902775,0.0,0.0,0.0007405292044332,-3.811285882102972e-05,-0.002,-0.1244245550264672,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,21.0,0.0,299.3252525252525,221.0227688048203,0.9550305137347834,219.53148770932523,2930315846244.024,2928698766064.443,180.09508440902775,0.0,0.0,0.0007391738064883,-1.3109426864282556e-05,-0.002,-0.0430763828026388,-0.6404094550784512,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,22.0,0.0,299.4353535353536,220.43932099545884,-0.583447809361445,219.53148770932523,2934619494768.339,2936450300008.675,180.09508440902775,0.0,0.0,0.0007378184085434,1.3225673038679394e-05,0.002,0.0432863910885337,0.6426816666376085,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,23.0,0.0,298.12020202020204,218.98889273420207,-1.450428261256775,219.53148770932523,2952990257283.988,2955899279588.1,180.09508440902775,0.0,0.0,0.0007364630105985,-5e-05,-0.002,-0.1806381355021165,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,24.0,0.0,300.3121212121212,220.5666945434588,1.5778018092567263,219.53148770932523,2936841970862.78,2934754549460.244,180.09508440902775,0.0,0.0,0.0007351076126536,-3.1328921871966136e-05,-0.002,-0.1026255155606086,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5,2023-11-08,25.0,0.0,298.6676767676768,218.9417220660397,-1.6249724774191066,219.53148770932523,2958466875717.456,2956536123688.545,180.09508440902775,0.0,0.0,0.0007337522147087,-5e-05,-0.002,-0.1862096893571712,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
